Filename,Class Label
beta_307.jpg,0
beta_1167.jpg,0
beta_1601.jpg,0
beta_20.jpg,0
beta_461.jpg,0
beta_1615.jpg,0
beta_34.jpg,0
beta_475.jpg,0
beta_313.jpg,0
beta_1173.jpg,0
beta_1629.jpg,0
beta_449.jpg,0
beta_1198.jpg,0
beta_1826.jpg,0
beta_1832.jpg,0
beta_663.jpg,0
beta_1403.jpg,0
beta_1365.jpg,0
beta_105.jpg,0
beta_1371.jpg,0
beta_111.jpg,0
beta_677.jpg,0
beta_1417.jpg,0
beta_887.jpg,0
beta_1359.jpg,0
beta_139.jpg,0
beta_893.jpg,0
beta_878.jpg,0
beta_844.jpg,0
beta_850.jpg,0
beta_688.jpg,0
beta_1577.jpg,0
beta_717.jpg,0
beta_1211.jpg,0
beta_1205.jpg,0
beta_1563.jpg,0
beta_703.jpg,0
beta_1239.jpg,0
beta_918.jpg,0
beta_1588.jpg,0
beta_930.jpg,0
beta_924.jpg,0
beta_1013.jpg,0
beta_273.jpg,0
beta_515.jpg,0
beta_1775.jpg,0
beta_501.jpg,0
beta_1761.jpg,0
beta_1007.jpg,0
beta_267.jpg,0
beta_529.jpg,0
beta_1991.jpg,0
beta_1749.jpg,0
beta_1985.jpg,0
beta_1952.jpg,0
beta_1946.jpg,0
beta_298.jpg,0
beta_1947.jpg,0
beta_299.jpg,0
beta_1953.jpg,0
beta_1984.jpg,0
beta_1748.jpg,0
beta_1990.jpg,0
beta_528.jpg,0
beta_1760.jpg,0
beta_500.jpg,0
beta_266.jpg,0
beta_1006.jpg,0
beta_272.jpg,0
beta_1012.jpg,0
beta_1774.jpg,0
beta_514.jpg,0
beta_925.jpg,0
beta_931.jpg,0
beta_1589.jpg,0
beta_919.jpg,0
beta_1238.jpg,0
beta_1204.jpg,0
beta_702.jpg,0
beta_1562.jpg,0
beta_716.jpg,0
beta_1576.jpg,0
beta_1210.jpg,0
beta_689.jpg,0
beta_851.jpg,0
beta_845.jpg,0
beta_879.jpg,0
beta_892.jpg,0
beta_886.jpg,0
beta_138.jpg,0
beta_1358.jpg,0
beta_110.jpg,0
beta_1370.jpg,0
beta_1416.jpg,0
beta_676.jpg,0
beta_1402.jpg,0
beta_662.jpg,0
beta_104.jpg,0
beta_1364.jpg,0
beta_1833.jpg,0
beta_1199.jpg,0
beta_1827.jpg,0
beta_448.jpg,0
beta_1628.jpg,0
beta_474.jpg,0
beta_35.jpg,0
beta_1614.jpg,0
beta_1172.jpg,0
beta_312.jpg,0
beta_1166.jpg,0
beta_306.jpg,0
beta_460.jpg,0
beta_21.jpg,0
beta_1600.jpg,0
beta_310.jpg,0
beta_1170.jpg,0
beta_1616.jpg,0
beta_476.jpg,0
beta_37.jpg,0
beta_1602.jpg,0
beta_462.jpg,0
beta_23.jpg,0
beta_304.jpg,0
beta_1164.jpg,0
beta_338.jpg,0
beta_1158.jpg,0
beta_1819.jpg,0
beta_1831.jpg,0
beta_489.jpg,0
beta_1825.jpg,0
beta_674.jpg,0
beta_1414.jpg,0
beta_1372.jpg,0
beta_112.jpg,0
beta_1366.jpg,0
beta_106.jpg,0
beta_660.jpg,0
beta_1400.jpg,0
beta_648.jpg,0
beta_890.jpg,0
beta_1428.jpg,0
beta_884.jpg,0
beta_853.jpg,0
beta_1399.jpg,0
beta_847.jpg,0
beta_1560.jpg,0
beta_700.jpg,0
beta_1206.jpg,0
beta_1212.jpg,0
beta_1574.jpg,0
beta_714.jpg,0
beta_1548.jpg,0
beta_728.jpg,0
beta_927.jpg,0
beta_933.jpg,0
beta_1004.jpg,0
beta_264.jpg,0
beta_502.jpg,0
beta_1762.jpg,0
beta_516.jpg,0
beta_1776.jpg,0
beta_1010.jpg,0
beta_270.jpg,0
beta_1038.jpg,0
beta_258.jpg,0
beta_1986.jpg,0
beta_1992.jpg,0
beta_1979.jpg,0
beta_1945.jpg,0
beta_1789.jpg,0
beta_1951.jpg,0
beta_1950.jpg,0
beta_1788.jpg,0
beta_1944.jpg,0
beta_1978.jpg,0
beta_1993.jpg,0
beta_259.jpg,0
beta_1039.jpg,0
beta_1987.jpg,0
beta_1777.jpg,0
beta_517.jpg,0
beta_271.jpg,0
beta_1011.jpg,0
beta_265.jpg,0
beta_1005.jpg,0
beta_1763.jpg,0
beta_503.jpg,0
beta_932.jpg,0
beta_926.jpg,0
beta_729.jpg,0
beta_1549.jpg,0
beta_1213.jpg,0
beta_715.jpg,0
beta_1575.jpg,0
beta_701.jpg,0
beta_1561.jpg,0
beta_1207.jpg,0
beta_1398.jpg,0
beta_846.jpg,0
beta_852.jpg,0
beta_885.jpg,0
beta_1429.jpg,0
beta_891.jpg,0
beta_649.jpg,0
beta_107.jpg,0
beta_1367.jpg,0
beta_1401.jpg,0
beta_661.jpg,0
beta_1415.jpg,0
beta_675.jpg,0
beta_113.jpg,0
beta_1373.jpg,0
beta_1824.jpg,0
beta_488.jpg,0
beta_1830.jpg,0
beta_1818.jpg,0
beta_1159.jpg,0
beta_339.jpg,0
beta_22.jpg,0
beta_463.jpg,0
beta_1603.jpg,0
beta_1165.jpg,0
beta_305.jpg,0
beta_1171.jpg,0
beta_311.jpg,0
beta_36.jpg,0
beta_477.jpg,0
beta_1617.jpg,0
beta_329.jpg,0
beta_1149.jpg,0
beta_1613.jpg,0
beta_473.jpg,0
beta_32.jpg,0
beta_315.jpg,0
beta_1175.jpg,0
beta_301.jpg,0
beta_1161.jpg,0
beta_1607.jpg,0
beta_467.jpg,0
beta_26.jpg,0
beta_1834.jpg,0
beta_1820.jpg,0
beta_498.jpg,0
beta_1808.jpg,0
beta_895.jpg,0
beta_659.jpg,0
beta_881.jpg,0
beta_1439.jpg,0
beta_1377.jpg,0
beta_117.jpg,0
beta_671.jpg,0
beta_1411.jpg,0
beta_665.jpg,0
beta_1405.jpg,0
beta_1363.jpg,0
beta_103.jpg,0
beta_1388.jpg,0
beta_856.jpg,0
beta_842.jpg,0
beta_1559.jpg,0
beta_739.jpg,0
beta_1203.jpg,0
beta_1565.jpg,0
beta_705.jpg,0
beta_1571.jpg,0
beta_711.jpg,0
beta_1217.jpg,0
beta_922.jpg,0
beta_936.jpg,0
beta_1983.jpg,0
beta_1029.jpg,0
beta_249.jpg,0
beta_1997.jpg,0
beta_507.jpg,0
beta_1767.jpg,0
beta_1001.jpg,0
beta_261.jpg,0
beta_1015.jpg,0
beta_275.jpg,0
beta_513.jpg,0
beta_1773.jpg,0
beta_1798.jpg,0
beta_1940.jpg,0
beta_1954.jpg,0
beta_1968.jpg,0
beta_1969.jpg,0
beta_1955.jpg,0
beta_1941.jpg,0
beta_1799.jpg,0
beta_274.jpg,0
beta_1014.jpg,0
beta_1772.jpg,0
beta_512.jpg,0
beta_1766.jpg,0
beta_506.jpg,0
beta_260.jpg,0
beta_1000.jpg,0
beta_248.jpg,0
beta_1028.jpg,0
beta_1996.jpg,0
beta_1982.jpg,0
beta_937.jpg,0
beta_923.jpg,0
beta_710.jpg,0
beta_1570.jpg,0
beta_1216.jpg,0
beta_1202.jpg,0
beta_704.jpg,0
beta_1564.jpg,0
beta_738.jpg,0
beta_1558.jpg,0
beta_843.jpg,0
beta_1389.jpg,0
beta_857.jpg,0
beta_1404.jpg,0
beta_664.jpg,0
beta_102.jpg,0
beta_1362.jpg,0
beta_116.jpg,0
beta_1376.jpg,0
beta_1410.jpg,0
beta_670.jpg,0
beta_1438.jpg,0
beta_880.jpg,0
beta_658.jpg,0
beta_894.jpg,0
beta_1809.jpg,0
beta_499.jpg,0
beta_1821.jpg,0
beta_1835.jpg,0
beta_1160.jpg,0
beta_300.jpg,0
beta_27.jpg,0
beta_466.jpg,0
beta_1606.jpg,0
beta_33.jpg,0
beta_472.jpg,0
beta_1612.jpg,0
beta_1174.jpg,0
beta_314.jpg,0
beta_1148.jpg,0
beta_328.jpg,0
beta_1638.jpg,0
beta_458.jpg,0
beta_19.jpg,0
beta_1604.jpg,0
beta_25.jpg,0
beta_464.jpg,0
beta_302.jpg,0
beta_1162.jpg,0
beta_316.jpg,0
beta_1176.jpg,0
beta_1610.jpg,0
beta_31.jpg,0
beta_470.jpg,0
beta_1823.jpg,0
beta_1189.jpg,0
beta_1837.jpg,0
beta_882.jpg,0
beta_896.jpg,0
beta_1348.jpg,0
beta_128.jpg,0
beta_1360.jpg,0
beta_100.jpg,0
beta_666.jpg,0
beta_1406.jpg,0
beta_672.jpg,0
beta_1412.jpg,0
beta_1374.jpg,0
beta_114.jpg,0
beta_841.jpg,0
beta_699.jpg,0
beta_855.jpg,0
beta_869.jpg,0
beta_1228.jpg,0
beta_1214.jpg,0
beta_1572.jpg,0
beta_712.jpg,0
beta_1566.jpg,0
beta_706.jpg,0
beta_1200.jpg,0
beta_935.jpg,0
beta_1599.jpg,0
beta_921.jpg,0
beta_909.jpg,0
beta_1994.jpg,0
beta_538.jpg,0
beta_1980.jpg,0
beta_1758.jpg,0
beta_510.jpg,0
beta_1770.jpg,0
beta_1016.jpg,0
beta_276.jpg,0
beta_1002.jpg,0
beta_262.jpg,0
beta_504.jpg,0
beta_1764.jpg,0
beta_1957.jpg,0
beta_289.jpg,0
beta_1943.jpg,0
beta_1942.jpg,0
beta_1956.jpg,0
beta_288.jpg,0
beta_263.jpg,0
beta_1003.jpg,0
beta_1765.jpg,0
beta_505.jpg,0
beta_1771.jpg,0
beta_511.jpg,0
beta_277.jpg,0
beta_1017.jpg,0
beta_1759.jpg,0
beta_1981.jpg,0
beta_539.jpg,0
beta_1995.jpg,0
beta_908.jpg,0
beta_920.jpg,0
beta_1598.jpg,0
beta_934.jpg,0
beta_707.jpg,0
beta_1567.jpg,0
beta_1201.jpg,0
beta_1215.jpg,0
beta_713.jpg,0
beta_1573.jpg,0
beta_1229.jpg,0
beta_868.jpg,0
beta_854.jpg,0
beta_698.jpg,0
beta_840.jpg,0
beta_1413.jpg,0
beta_673.jpg,0
beta_115.jpg,0
beta_1375.jpg,0
beta_101.jpg,0
beta_1361.jpg,0
